site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
JGD2 23DEC19 2023.9644 60297 2293 2 141.4 -1067 -0.976524 4524553 0.217192 42 0.980979 0.0000 0.001162 0.001411 0.005789 -0.023307 0.163393 -0.211477 40.8557432575 -218.6126660028 42.98098
JGD2 23DEC20 2023.9671 60298 2293 3 141.4 -1067 -0.970893 4524553 0.218665 42 0.991191 0.0000 0.001152 0.001315 0.005557 -0.101613 0.160997 -0.120994 40.8557432707 -218.6126659360 42.99119
JGD2 23DEC21 2023.9699 60299 2293 4 141.4 -1067 -0.970425 4524553 0.221977 42 0.988665 0.0000 0.001142 0.001341 0.005712 -0.146178 0.200848 -0.184495 40.8557433006 -218.6126659305 42.98866
JGD2 23DEC22 2023.9726 60300 2293 5 141.4 -1067 -0.969303 4524553 0.217511 42 0.973901 0.0000 0.001131 0.001324 0.005598 -0.089963 0.301104 -0.192574 40.8557432603 -218.6126659172 42.97390
JGD2 23DEC23 2023.9754 60301 2293 6 141.4 -1067 -0.973140 4524553 0.221880 42 0.978146 0.0000 0.001122 0.001288 0.005336 -0.089069 0.144595 -0.186580 40.8557432997 -218.6126659627 42.97815
JGD2 23DEC24 2023.9781 60302 2294 0 141.4 -1067 -0.975179 4524553 0.220214 42 0.991995 0.0000 0.001186 0.001392 0.006069 -0.040305 0.267101 -0.114149 40.8557432847 -218.6126659868 42.99199
JGD2 23DEC25 2023.9808 60303 2294 1 141.4 -1067 -0.971920 4524553 0.213756 42 0.981518 0.0000 0.001177 0.001411 0.005979 -0.033533 0.158307 -0.246338 40.8557432265 -218.6126659482 42.98152
JGD2 23DEC26 2023.9836 60304 2294 2 141.4 -1067 -0.969918 4524553 0.217345 42 0.958747 0.0000 0.001323 0.001429 0.006608 -0.060660 0.340393 -0.275942 40.8557432588 -218.6126659244 42.95875
JGD2 23DEC27 2023.9863 60305 2294 3 141.4 -1067 -0.969638 4524553 0.211992 42 1.002266 0.0000 0.001285 0.001504 0.006326 0.019858 0.212369 -0.287238 40.8557432106 -218.6126659211 43.00227
JGD2 23DEC28 2023.9890 60306 2294 4 141.4 -1067 -0.973008 4524553 0.221597 42 0.979920 0.0000 0.001129 0.001349 0.005613 -0.088425 0.243238 -0.176088 40.8557432971 -218.6126659611 42.97992
JGD2 23DEC29 2023.9918 60307 2294 5 141.4 -1067 -0.969338 4524553 0.215326 42 1.005684 0.0000 0.001142 0.001474 0.005988 -0.055655 0.200642 -0.268645 40.8557432407 -218.6126659176 43.00568
JGD2 23DEC30 2023.9945 60308 2294 6 141.4 -1067 -0.968163 4524553 0.215213 42 1.013376 0.0000 0.001246 0.001448 0.005912 -0.101275 0.220892 -0.116419 40.8557432396 -218.6126659036 43.01338
JGD2 23DEC31 2023.9973 60309 2295 0 141.4 -1067 -0.970258 4524553 0.214715 42 0.989096 0.0000 0.001169 0.001387 0.005747 -0.024556 0.192197 -0.189536 40.8557432352 -218.6126659285 42.98910
